"","X","function.","harm","melody","beat_pos","duration","scale_deg","approaching","key","file","ArrByRest","DepByRest","depart","Response","Chordnotes"
"35665",49336,"2.T","I","24ccJ",3.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+M6",1,"1 5 3"
"35666",49337,"2.T","I","24aaL",3.5,0.166667,"3","+M6","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35667",49338,"2.T","I","24ff",3.66667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35668",49339,"2.T","I","24ccJJ",3.83333,0.166667,"5","-P4","F","K398.krn",0,0,"+M6",1,"1 5 3"
"35669",49340,"2.T","I","24aaLL",1,0.166667,"3","+M6","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35670",49341,"2.T","I","24ff",1.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35671",49342,"2.T","I","24ccJ",1.33333,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35672",49343,"2.T","I","24aL",1.5,0.166667,"3","-m3","F","K398.krn",0,0,"+m3",1,"1 5 3"
"35673",49344,"2.T","I","24cc",1.66667,0.166667,"5","+m3","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35674",49345,"2.T","I","24ffJJ",1.83333,0.166667,"1","+P4","F","K398.krn",0,0,"+M3",1,"1 5 3"
"35675",49346,"2.T","I","24aaLL",2,0.166667,"3","+M3","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35676",49347,"2.T","I","24ff",2.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35677",49348,"2.T","I","24ccJ",2.33333,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35678",49349,"2.T","I","24aL",2.5,0.166667,"3","-m3","F","K398.krn",0,0,"+m3",1,"1 5 3"
"35679",49350,"2.T","I","24cc",2.66667,0.166667,"5","+m3","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35680",49351,"2.T","I","24ffJJ",2.83333,0.166667,"1","+P4","F","K398.krn",0,0,"+M3",1,"1 5 3"
"35681",49352,"2.T","I","24aaLL",3,0.166667,"3","+M3","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35682",49353,"2.T","I","24ff",3.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35683",49354,"2.T","I","24ccJ",3.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+m7",1,"1 5 3"
"35684",49355,"2.T","I","24bb-L",3.5,0.166667,"4","+m7","F","K398.krn",0,0,"-P4",0,"1 5 3"
"35685",49356,"2.T","I","24ff",3.66667,0.166667,"1","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35686",49357,"2.T","I","24ddJJ",3.83333,0.166667,"6","-m3","F","K398.krn",0,0,"+P5",0,"1 5 3"
"35687",49358,"2.T","I","24aaLL",1,0.166667,"3","+P5","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35688",49359,"2.T","I","24ff",1.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35689",49360,"2.T","I","24ccJ",1.33333,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35690",49361,"2.T","I","24aL",1.5,0.166667,"3","-m3","F","K398.krn",0,0,"+m3",1,"1 5 3"
"35691",49362,"2.T","I","24cc",1.66667,0.166667,"5","+m3","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35692",49363,"2.T","I","24ffJJ",1.83333,0.166667,"1","+P4","F","K398.krn",0,0,"+M3",1,"1 5 3"
"35693",49364,"2.T","I","24aaLL",2,0.166667,"3","+M3","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35694",49365,"2.T","I","24ff",2.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35695",49366,"2.T","I","24ccJ",2.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+P5",1,"1 5 3"
"35696",49367,"2.T","I","24ggL",2.5,0.166667,"2","+P5","F","K398.krn",0,0,"-m3",0,"1 5 3"
"35697",49368,"2.T","I","24ee",2.66667,0.166667,"7","-m3","F","K398.krn",0,0,"-A4",0,"1 5 3"
"35698",49369,"2.T","I","24b-JJ",2.83333,0.166667,"4","-A4","F","K398.krn",0,0,"+P5",0,"1 5 3"
"35699",49370,"2.T","I","24ffLL",3,0.166667,"1","+P5","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35700",49371,"2.T","I","24cc",3.16667,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35701",49372,"2.T","I","24aJ",3.33333,0.166667,"3","-m3","F","K398.krn",0,0,"+m6",1,"1 5 3"
"35702",49373,"2.T","I","24ffL",3.5,0.166667,"1","+m6","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35703",49374,"2.T","I","24cc",3.66667,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35704",49375,"2.T","I","24aJJ",3.83333,0.166667,"3","-m3","F","K398.krn",0,0,"+m7",1,"1 5 3"
"35705",49376,"2.T","V","24ggLL",1,0.166667,"2","+m7","F","K398.krn",0,0,"-m3",1,"5 2 7"
"35706",49377,"2.T","V","24ee",1.16667,0.166667,"7","-m3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35707",49378,"2.T","V","24ccJ",1.33333,0.166667,"5","-M3","F","K398.krn",0,0,"-P4",1,"5 2 7"
"35708",49379,"2.T","V","24gL",1.5,0.166667,"2","-P4","F","K398.krn",0,0,"+P4",1,"5 2 7"
"35709",49380,"2.T","V","24cc",1.66667,0.166667,"5","+P4","F","K398.krn",0,0,"+M3",1,"5 2 7"
"35710",49381,"2.T","V","24eeJJ",1.83333,0.166667,"7","+M3","F","K398.krn",0,0,"+m3",1,"5 2 7"
"35711",49382,"2.T","V","24ggLL",2,0.166667,"2","+m3","F","K398.krn",0,0,"-m3",1,"5 2 7"
"35712",49383,"2.T","V","24ee",2.16667,0.166667,"7","-m3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35713",49384,"2.T","V","24ccJ",2.33333,0.166667,"5","-M3","F","K398.krn",0,0,"-P4",1,"5 2 7"
"35714",49385,"2.T","V","24gL",2.5,0.166667,"2","-P4","F","K398.krn",0,0,"+P4",1,"5 2 7"
"35715",49386,"2.T","V","24cc",2.66667,0.166667,"5","+P4","F","K398.krn",0,0,"+M3",1,"5 2 7"
"35716",49387,"2.T","V","24eeJJ",2.83333,0.166667,"7","+M3","F","K398.krn",0,0,"+m3",1,"5 2 7"
"35717",49388,"2.T","V","24ggLL",3,0.166667,"2","+m3","F","K398.krn",0,0,"-m3",1,"5 2 7"
"35718",49389,"2.T","V","24ee",3.16667,0.166667,"7","-m3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35719",49390,"2.T","V","24ccJ",3.33333,0.166667,"5","-M3","F","K398.krn",0,0,"+A5",1,"5 2 7"
"35720",49391,"2.T","V","24gg#L",3.5,0.166667,"2+","+A5","F","K398.krn",0,0,"-M3",0,"5 2 7"
"35721",49392,"2.T","V","24ee",3.66667,0.166667,"7","-M3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35722",49393,"2.T","V","24ccJJ",3.83333,0.166667,"5","-M3","F","K398.krn",0,0,"+M6",1,"5 2 7"
"35723",49394,"2.T","I","24aaLL",1,0.166667,"3","+M6","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35724",49395,"2.T","I","24ff",1.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35725",49396,"2.T","I","24ccJ",1.33333,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35726",49397,"2.T","I","24aL",1.5,0.166667,"3","-m3","F","K398.krn",0,0,"+m3",1,"1 5 3"
"35727",49398,"2.T","I","24cc",1.66667,0.166667,"5","+m3","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35728",49399,"2.T","I","24ffJJ",1.83333,0.166667,"1","+P4","F","K398.krn",0,0,"+M3",1,"1 5 3"
"35729",49400,"2.T","I","24aaLL",2,0.166667,"3","+M3","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35730",49401,"2.T","I","24ff",2.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35731",49402,"2.T","I","24ccJ",2.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+A5",1,"1 5 3"
"35732",49403,"2.T","I","24gg#L",2.5,0.166667,"2+","+A5","F","K398.krn",0,0,"-M3",0,"1 5 3"
"35733",49404,"2.T","I","24ee",2.66667,0.166667,"7","-M3","F","K398.krn",0,0,"-M3",0,"1 5 3"
"35734",49405,"2.T","I","24ccJJ",2.83333,0.166667,"5","-M3","F","K398.krn",0,0,"+M6",1,"1 5 3"
"35735",49406,"2.T","I","24aaLL",3,0.166667,"3","+M6","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35736",49407,"2.T","I","24ff",3.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35737",49408,"2.T","I","24ccJ",3.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+A5",1,"1 5 3"
"35738",49409,"2.T","I","24gg#L",3.5,0.166667,"2+","+A5","F","K398.krn",0,0,"-M3",0,"1 5 3"
"35739",49410,"2.T","I","24ee",3.66667,0.166667,"7","-M3","F","K398.krn",0,0,"-M3",0,"1 5 3"
"35740",49411,"2.T","I","24ccJJ",3.83333,0.166667,"5","-M3","F","K398.krn",0,0,"+M6",1,"1 5 3"
"35741",49412,"2.T","I","24aaLL",1,0.166667,"3","+M6","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35742",49413,"2.T","I","24ff",1.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35743",49414,"2.T","I","24ccJ",1.33333,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35744",49415,"2.T","I","24aL",1.5,0.166667,"3","-m3","F","K398.krn",0,0,"+m3",1,"1 5 3"
"35745",49416,"2.T","I","24cc",1.66667,0.166667,"5","+m3","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35746",49417,"2.T","I","24ffJJ",1.83333,0.166667,"1","+P4","F","K398.krn",0,0,"+M3",1,"1 5 3"
"35747",49418,"2.T","I","24aaLL",2,0.166667,"3","+M3","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35748",49419,"2.T","I","24ff",2.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35749",49420,"2.T","I","24ccJ",2.33333,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35750",49421,"2.T","I","24aL",2.5,0.166667,"3","-m3","F","K398.krn",0,0,"+m3",1,"1 5 3"
"35751",49422,"2.T","I","24cc",2.66667,0.166667,"5","+m3","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35752",49423,"2.T","I","24ffJJ",2.83333,0.166667,"1","+P4","F","K398.krn",0,0,"+M3",1,"1 5 3"
"35753",49424,"2.T","I","24aaLL",3,0.166667,"3","+M3","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35754",49425,"2.T","I","24ff",3.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35755",49426,"2.T","I","24ccJ",3.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+M6",1,"1 5 3"
"35756",49427,"2.T","I","24aaL",3.5,0.166667,"3","+M6","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35757",49428,"2.T","I","24ff#",3.66667,0.166667,"1+","-m3","F","K398.krn",0,0,"-A4",0,"1 5 3"
"35758",49429,"2.T","I","24ccJJ",3.83333,0.166667,"5","-A4","F","K398.krn",0,0,"+m7",1,"1 5 3"
"35759",49430,"2.T","V7","24bb-LL",1,0.166667,"4","+m7","F","K398.krn",0,0,"-m3",1,"5 2 7 4 3+"
"35760",49431,"2.T","V7","24gg",1.16667,0.166667,"2","-m3","F","K398.krn",0,0,"-m3",1,"5 2 7 4 3+"
"35761",49432,"2.T","V7","24eeJ",1.33333,0.166667,"7","-m3","F","K398.krn",0,0,"-M3",1,"5 2 7 4 3+"
"35762",49433,"2.T","V7","24ccL",1.5,0.166667,"5","-M3","F","K398.krn",0,0,"+M3",1,"5 2 7 4 3+"
"35763",49434,"2.T","V7","24ee",1.66667,0.166667,"7","+M3","F","K398.krn",0,0,"+m3",1,"5 2 7 4 3+"
"35764",49435,"2.T","V7","24ggJJ",1.83333,0.166667,"2","+m3","F","K398.krn",0,0,"+m3",1,"5 2 7 4 3+"
"35765",49436,"2.T","V7","24bb-LL",2,0.166667,"4","+m3","F","K398.krn",0,0,"-m3",1,"5 2 7 4 3+"
"35766",49437,"2.T","V7","24gg",2.16667,0.166667,"2","-m3","F","K398.krn",0,0,"-P5",1,"5 2 7 4 3+"
"35767",49438,"2.T","V7","24ccJ",2.33333,0.166667,"5","-P5","F","K398.krn",0,0,"+M6",1,"5 2 7 4 3+"
"35768",49439,"2.T","V7","24aaL",2.5,0.166667,"3","+M6","F","K398.krn",0,0,"-m3",0,"5 2 7 4 3+"
"35769",49440,"2.T","V7","24ff#",2.66667,0.166667,"1+","-m3","F","K398.krn",0,0,"-A4",0,"5 2 7 4 3+"
"35770",49441,"2.T","V7","24ccJJ",2.83333,0.166667,"5","-A4","F","K398.krn",0,0,"+m7",1,"5 2 7 4 3+"
"35771",49442,"2.T","V7","24bb-LL",3,0.166667,"4","+m7","F","K398.krn",0,0,"-m3",1,"5 2 7 4 3+"
"35772",49443,"2.T","V7","24gg",3.16667,0.166667,"2","-m3","F","K398.krn",0,0,"-P5",1,"5 2 7 4 3+"
"35773",49444,"2.T","V7","24ccJ",3.33333,0.166667,"5","-P5","F","K398.krn",0,0,"+P5",1,"5 2 7 4 3+"
"35774",49445,"2.T","V7","24ggL",3.5,0.166667,"2","+P5","F","K398.krn",0,0,"-m3",1,"5 2 7 4 3+"
"35775",49446,"2.T","V7","24ee",3.66667,0.166667,"7","-m3","F","K398.krn",0,0,"-M3",1,"5 2 7 4 3+"
"35776",49447,"2.T","V7","24ccJJ",3.83333,0.166667,"5","-M3","F","K398.krn",0,0,"+M6",1,"5 2 7 4 3+"
"35777",49448,"4T","I","24aaLL",1,0.166667,"3","+M6","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35778",49449,"4T","I","24ff",1.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35779",49450,"4T","I","24ccJ",1.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+P8",1,"1 5 3"
"35780",49451,"4T","I","24cccL",1.5,0.166667,"5","+P8","F","K398.krn",0,0,"-P5",1,"1 5 3"
"35781",49452,"4T","I","24ff",1.66667,0.166667,"1","-P5","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35782",49453,"4T","I","24ccJJ",1.83333,0.166667,"5","-P4","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35783",49454,"4T","I","24ffLL",2,0.166667,"1","+P4","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35784",49455,"4T","I","24cc",2.16667,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35785",49456,"4T","I","24aJ",2.33333,0.166667,"3","-m3","F","K398.krn",0,0,"+M6",1,"1 5 3"
"35786",49457,"4T","I","24ff#L",2.5,0.166667,"1+","+M6","F","K398.krn",0,0,"-A4",0,"1 5 3"
"35787",49458,"4T","I","24cc",2.66667,0.166667,"5","-A4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35788",49459,"4T","I","24aJJ",2.83333,0.166667,"3","-m3","F","K398.krn",0,0,"+m7",1,"1 5 3"
"35789",49460,"4T","V","24ggLL",3,0.166667,"2","+m7","F","K398.krn",0,0,"-m3",1,"5 2 7"
"35790",49461,"4T","V","24ee",3.16667,0.166667,"7","-m3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35791",49462,"4T","V","24ccJ",3.33333,0.166667,"5","-M3","F","K398.krn",0,0,"+A5",1,"5 2 7"
"35792",49463,"4T","V","24gg#L",3.5,0.166667,"2+","+A5","F","K398.krn",0,0,"-M3",0,"5 2 7"
"35793",49464,"4T","V","24ee",3.66667,0.166667,"7","-M3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35794",49465,"4T","V","24ccJJ",3.83333,0.166667,"5","-M3","F","K398.krn",0,0,"+M6",1,"5 2 7"
"35795",49466,"4T","I","24aaLL",1,0.166667,"3","+M6","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35796",49467,"4T","I","24ff",1.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35797",49468,"4T","I","24ccJ",1.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+P8",1,"1 5 3"
"35798",49469,"4T","I","24cccL",1.5,0.166667,"5","+P8","F","K398.krn",0,0,"-P5",1,"1 5 3"
"35799",49470,"4T","I","24ff",1.66667,0.166667,"1","-P5","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35800",49471,"4T","I","24ccJJ",1.83333,0.166667,"5","-P4","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35801",49472,"4T","I","24ffLL",2,0.166667,"1","+P4","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35802",49473,"4T","I","24cc",2.16667,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35803",49474,"4T","I","24aJ",2.33333,0.166667,"3","-m3","F","K398.krn",0,0,"+M6",1,"1 5 3"
"35804",49475,"4T","I","24ff#L",2.5,0.166667,"1+","+M6","F","K398.krn",0,0,"-A4",0,"1 5 3"
"35805",49476,"4T","I","24cc",2.66667,0.166667,"5","-A4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35806",49477,"4T","I","24aJJ",2.83333,0.166667,"3","-m3","F","K398.krn",0,0,"+m7",1,"1 5 3"
"35807",49478,"4T","V","24ggLL",3,0.166667,"2","+m7","F","K398.krn",0,0,"-m3",1,"5 2 7"
"35808",49479,"4T","V","24ee",3.16667,0.166667,"7","-m3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35809",49480,"4T","V","24ccJ",3.33333,0.166667,"5","-M3","F","K398.krn",0,0,"+A5",1,"5 2 7"
"35810",49481,"4T","V","24gg#L",3.5,0.166667,"2+","+A5","F","K398.krn",0,0,"-M3",0,"5 2 7"
"35811",49482,"4T","V","24ee",3.66667,0.166667,"7","-M3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35812",49483,"4T","V","24ccJJ",3.83333,0.166667,"5","-M3","F","K398.krn",0,0,"+M6",1,"5 2 7"
"35813",49484,"4T","I","24aaLL",1,0.166667,"3","+M6","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35814",49485,"4T","I","24ff",1.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35815",49486,"4T","I","24ccJ",1.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35816",49487,"4T","I","24ffL",1.5,0.166667,"1","+P4","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35817",49488,"4T","I","24cc",1.66667,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35818",49489,"4T","I","24aJJ",1.83333,0.166667,"3","-m3","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35819",49490,"4P","ii","24ddLL",2,0.166667,"6","+P4","F","K398.krn",0,0,"-M3",1,"2 6 4 3+"
"35820",49491,"4P","ii","24b-",2.16667,0.166667,"4","-M3","F","K398.krn",0,0,"-m3",1,"2 6 4 3+"
"35821",49492,"4P","ii","24gJ",2.33333,0.166667,"2","-m3","F","K398.krn",0,0,"+m3",1,"2 6 4 3+"
"35822",49493,"4P","ii","24b-L",2.5,0.166667,"4","+m3","F","K398.krn",0,0,"-m3",1,"2 6 4 3+"
"35823",49494,"4P","ii","24g",2.66667,0.166667,"2","-m3","F","K398.krn",0,0,"-m3",1,"2 6 4 3+"
"35824",49495,"4P","ii","24eJJ",2.83333,0.166667,"7","-m3","F","K398.krn",0,0,"+m3",0,"2 6 4 3+"
"35825",49496,"4D","V7","24gLL",3,0.166667,"2","+m3","F","K398.krn",0,0,"-m3",1,"5 2 7 4 3+"
"35826",49497,"4D","V7","24e",3.16667,0.166667,"7","-m3","F","K398.krn",0,0,"-A4",1,"5 2 7 4 3+"
"35827",49498,"4D","V7","24B-J",3.33333,0.166667,"4","-A4","F","K398.krn",0,0,"+A4",1,"5 2 7 4 3+"
"35828",49499,"4D","V7","24eL",3.5,0.166667,"7","+A4","F","K398.krn",0,0,"-A4",1,"5 2 7 4 3+"
"35829",49500,"4D","V7","24B-",3.66667,0.166667,"4","-A4","F","K398.krn",0,0,"-m3",1,"5 2 7 4 3+"
"35830",49501,"4D","V7","24GJJ",3.83333,0.166667,"2","-m3","F","K398.krn",0,0,"+M9",1,"5 2 7 4 3+"
"35831",49502,"4T","I","24aLL",1,0.166667,"3","+M9","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35832",49503,"4T","I","24f",1.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35833",49504,"4T","I","24cJ",1.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+P8",1,"1 5 3"
"35834",49505,"4T","I","24ccL",1.5,0.166667,"5","+P8","F","K398.krn",0,0,"-P5",1,"1 5 3"
"35835",49506,"4T","I","24f",1.66667,0.166667,"1","-P5","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35836",49507,"4T","I","24cJJ",1.83333,0.166667,"5","-P4","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35837",49508,"4T","I","24fLL",2,0.166667,"1","+P4","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35838",49509,"4T","I","24c",2.16667,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35839",49510,"4T","I","24AJ",2.33333,0.166667,"3","-m3","F","K398.krn",0,0,"+M6",1,"1 5 3"
"35840",49511,"4T","I","24f#L",2.5,0.166667,"1+","+M6","F","K398.krn",0,0,"-A4",0,"1 5 3"
"35841",49512,"4T","I","24c",2.66667,0.166667,"5","-A4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35842",49513,"4T","I","24AJJ",2.83333,0.166667,"3","-m3","F","K398.krn",0,0,"[g]",1,"1 5 3"
"35843",49514,"4T","V","24gLL",3,0.166667,"2","[g]","F","K398.krn",0,0,"-m3",1,"5 2 7"
"35844",49515,"4T","V","24e",3.16667,0.166667,"7","-m3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35845",49516,"4T","V","24cJ",3.33333,0.166667,"5","-M3","F","K398.krn",0,0,"+A5",1,"5 2 7"
"35846",49517,"4T","V","24g#L",3.5,0.166667,"2+","+A5","F","K398.krn",0,0,"-M3",0,"5 2 7"
"35847",49518,"4T","V","24e",3.66667,0.166667,"7","-M3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35848",49519,"4T","V","24cJJ",3.83333,0.166667,"5","-M3","F","K398.krn",0,0,"+M6",1,"5 2 7"
"35849",49520,"4T","I","24aLL",1,0.166667,"3","+M6","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35850",49521,"4T","I","24f",1.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35851",49522,"4T","I","24cJ",1.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+P8",1,"1 5 3"
"35852",49523,"4T","I","24ccL",1.5,0.166667,"5","+P8","F","K398.krn",0,0,"-P5",1,"1 5 3"
"35853",49524,"4T","I","24f",1.66667,0.166667,"1","-P5","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35854",49525,"4T","I","24cJJ",1.83333,0.166667,"5","-P4","F","K398.krn",0,0,"+P4",1,"1 5 3"
"35855",49526,"4T","I","24fLL",2,0.166667,"1","+P4","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35856",49527,"4T","I","24c",2.16667,0.166667,"5","-P4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35857",49528,"4T","I","24AJ",2.33333,0.166667,"3","-m3","F","K398.krn",0,0,"+M6",1,"1 5 3"
"35858",49529,"4T","I","24f#L",2.5,0.166667,"1+","+M6","F","K398.krn",0,0,"-A4",0,"1 5 3"
"35859",49530,"4T","I","24c",2.66667,0.166667,"5","-A4","F","K398.krn",0,0,"-m3",1,"1 5 3"
"35860",49531,"4T","I","24AJJ",2.83333,0.166667,"3","-m3","F","K398.krn",0,0,"+m7",1,"1 5 3"
"35861",49532,"4T","V","24gLL",3,0.166667,"2","+m7","F","K398.krn",0,0,"-m3",1,"5 2 7"
"35862",49533,"4T","V","24e",3.16667,0.166667,"7","-m3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35863",49534,"4T","V","24cJ",3.33333,0.166667,"5","-M3","F","K398.krn",0,0,"+A5",1,"5 2 7"
"35864",49535,"4T","V","24g#L",3.5,0.166667,"2+","+A5","F","K398.krn",0,0,"-M3",0,"5 2 7"
"35865",49536,"4T","V","24e",3.66667,0.166667,"7","-M3","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35866",49537,"4T","V","24cJJ",3.83333,0.166667,"5","-M3","F","K398.krn",0,0,"+M6",1,"5 2 7"
"35867",49538,"8T","I","24aLL",1,0.166667,"3","+M6","F","K398.krn",0,0,"-M3",1,"1 5 3"
"35868",49539,"8T","I","24f",1.16667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3"
"35869",49540,"8T","I","24cJ",1.33333,0.166667,"5","-P4","F","K398.krn",0,0,"+M6",1,"1 5 3"
"35870",49541,"8T","V7/IV","24aL",1.5,0.166667,"3","+M6","F","K398.krn",0,0,"-M3",1,"1 5 3 7- 6+"
"35871",49542,"8T","V7/IV","24f",1.66667,0.166667,"1","-M3","F","K398.krn",0,0,"-P4",1,"1 5 3 7- 6+"
"35872",49543,"8T","V7/IV","24cJJ",1.83333,0.166667,"5","-P4","F","K398.krn",0,0,"+m7",1,"1 5 3 7- 6+"
"35873",49544,"8P","IV","24b-LL",2,0.166667,"4","+m7","F","K398.krn",0,0,"-P4",1,"4 1 6"
"35874",49545,"8P","IV","24f",2.16667,0.166667,"1","-P4","F","K398.krn",0,0,"-m3",1,"4 1 6"
"35875",49546,"8P","IV","24dJ",2.33333,0.166667,"6","-m3","F","K398.krn",0,0,"+M6",1,"4 1 6"
"35876",49547,"8P","Lt","24bL",2.5,0.166667,"4+","+M6","F","K398.krn",0,0,"-A4",1,"6- 1 4+ 5+ 5-"
"35877",49548,"8P","Lt","24f",2.66667,0.166667,"1","-A4","F","K398.krn",0,0,"-M3",1,"6- 1 4+ 5+ 5-"
"35878",49549,"8P","Lt","24d-JJ",2.83333,0.166667,"6-","-M3","F","K398.krn",0,0,"+M7",1,"6- 1 4+ 5+ 5-"
"35879",49550,"8P","V","24ccLL",3,0.166667,"5","+M7","F","K398.krn",0,0,"-m6",1,"5 2 7"
"35880",49551,"8P","V","24e",3.16667,0.166667,"7","-m6","F","K398.krn",0,0,"-M3",1,"5 2 7"
"35881",49552,"8P","V","24cJ",3.33333,0.166667,"5","-M3","F","K398.krn",0,0,"+A8",1,"5 2 7"
"35882",49553,"8P","V7/vi","24cc#L",3.5,0.166667,"5+","+A8","F","K398.krn",0,0,"-A4",1,"3 7 5+ 2 1++"
"35883",49554,"8P","V7/vi","24g",3.66667,0.166667,"2","-A4","F","K398.krn",0,0,"-m3",1,"3 7 5+ 2 1++"
"35884",49555,"8P","V7/vi","24eJJ",3.83333,0.166667,"7","-m3","F","K398.krn",0,0,"+m7",1,"3 7 5+ 2 1++"
