"","harm","melody","beat_pos","duration","scale_deg","approaching","key","file","depart","Response","Chordnotes"
"13390","V7/IV","4.e","1","1.5","1","-M3","E","6_i.krn","P1",NA,NA
"13391","V7/IV","8e","2.5","0.5","1","P1","E","6_i.krn","+M2",NA,NA
"13392","V7/IV","8f#","3","0.5","2","+M2","E","6_i.krn","+m2",NA,NA
"13393","V7/IV","8g","3.5","0.5","3-","+m2","E","6_i.krn","-m2",NA,NA
"13394","V7[v]","4.f#","1","1.5","5","-m2","b","6_i.krn","P1",NA,NA
"13395","i","8f#","2.5","0.5","5","P1","b","6_i.krn","+m6",NA,NA
"13396","i","16dd","3","0.25","3","+m6","b","6_i.krn","-m3",NA,NA
"13397","i","16b","3.25","0.25","1","-m3","b","6_i.krn","-P4",NA,NA
"13398","i","8f#","3.5","0.5","5","-P4","b","6_i.krn","P1",NA,NA
"13399","V7","8f#","1","0.5","5","P1","b","6_i.krn","+m7",NA,NA
"13400","V7","16ee","1.5","0.25","4","+m7","b","6_i.krn","-m3",NA,NA
"13401","V7","16cc#","1.75","0.25","2","-m3","b","6_i.krn","-P5",NA,NA
"13402","V7","8f#","2","0.5","5","-P5","b","6_i.krn","P1",NA,NA
"13403","i","8f#","2.5","0.5","5","P1","b","6_i.krn","+m6",NA,NA
"13404","i","16dd","3","0.25","3","+m6","b","6_i.krn","-m3",NA,NA
"13405","i","16b","3.25","0.25","1","-m3","b","6_i.krn","-P4",NA,NA
"13406","i","8f#","3.5","0.5","5","-P4","b","6_i.krn","-m2",NA,NA
"13407","Gn","8e#","1","0.5","4+","-m2","b","6_i.krn","+d7",NA,NA
"13408","Gn","16dd","1.5","0.25","3","+d7","b","6_i.krn","-m3",NA,NA
"13409","Gn","16b","1.75","0.25","1","-m3","b","6_i.krn","+m3",NA,NA
"13410","Gn","16dd","2","0.25","3","+m3","b","6_i.krn","-m3",NA,NA
"13411","Gn","16b","2.25","0.25","1","-m3","b","6_i.krn","-d5",NA,NA
"13412","Gn","8e#","2.5","0.5","4+","-d5","b","6_i.krn","P1",NA,NA
"13414","Gn","8e#","1","0.5","4+","P1","b","6_i.krn","+d7",NA,NA
"13415","Gn","16dd","1.5","0.25","3","+d7","b","6_i.krn","-m3",NA,NA
"13416","Gn","16b","1.75","0.25","1","-m3","b","6_i.krn","+m3",NA,NA
"13417","Gn","16dd","2","0.25","3","+m3","b","6_i.krn","-m3",NA,NA
"13418","Gn","16b","2.25","0.25","1","-m3","b","6_i.krn","-d5",NA,NA
"13419","Gn","8e#","2.5","0.5","4+","-d5","b","6_i.krn","+d7",NA,NA
"13421","VI","4.dd","1","1.5","3","+d7","b","6_i.krn","-M6",NA,NA
"13422","V7","4.f","2.5","1.5","5-","-M6","b","6_i.krn","-m2",NA,NA
"13423","V7/II","4.e","1","1.5","4","-m2","b","6_i.krn","+P8",NA,NA
"13424","V7/II","[4.ee","2.5","1.5","4","+P8","b","6_i.krn","-M6",NA,NA
"13426","II7","4.g","2.5","1.5","6","-M6","b","6_i.krn","-m2",NA,NA
"13427","V7","4.f#","1","1.5","5","-m2","b","6_i.krn","+P8",NA,NA
"13428","V7","4.ff#","2.5","1.5","5","+P8","b","6_i.krn","P1",NA,NA
"13429","iv[i]","8ff#","1","0.5","5","P1","b","6_i.krn","+m6",NA,NA
"13430","iv[i]","8ddd","1.5","0.5","3","+m6","b","6_i.krn","-m2",NA,NA
"13431","iv[i]","8ccc#","2","0.5","2","-m2","b","6_i.krn","-M2",NA,NA
"13432","iv[i]","8bb","2.5","0.5","1","-M2","b","6_i.krn","+m3",NA,NA
"13433","iv[i]","16ddd","3","0.25","3","+m3","b","6_i.krn","-m2",NA,NA
"13434","iv[i]","16ccc#","3.25","0.25","2","-m2","b","6_i.krn","-M2",NA,NA
"13435","iv[i]","16bb","3.5","0.25","1","-M2","b","6_i.krn","-M2",NA,NA
"13436","iv[i]","16aa","3.75","0.25","7-","-M2","b","6_i.krn","-m2",NA,NA
"13437","iio","8gg#","1","0.5","6+","-m2","b","6_i.krn","+m3",NA,NA
"13438","iio","8bb","1.5","0.5","1","+m3","b","6_i.krn","-M2",NA,NA
"13439","iio","8aa","2","0.5","7-","-M2","b","6_i.krn","-m2",NA,NA
"13440","iio","8gg#","2.5","0.5","6+","-m2","b","6_i.krn","+m3",NA,NA
"13441","iio","16bb","3","0.25","1","+m3","b","6_i.krn","-M2",NA,NA
"13442","iio","16aa","3.25","0.25","7-","-M2","b","6_i.krn","-m2",NA,NA
"13443","iio","16gg#","3.5","0.25","6+","-m2","b","6_i.krn","-M2",NA,NA
"13444","iio","16ff#","3.75","0.25","5","-M2","b","6_i.krn","-m2",NA,NA
"13445","V7","4.ee#","1","1.5","4+","-m2","b","6_i.krn","-M3",NA,NA
"13446","V7","4.cc#","2.5","1.5","2","-M3","b","6_i.krn","d1",NA,NA
"13447","Lt","8cc","1","0.5","2-","d1","b","6_i.krn","+M6",NA,NA
"13448","Lt","16aa","1.5","0.25","7-","+M6","b","6_i.krn","-m3",NA,NA
"13449","Lt","16ff#","1.75","0.25","5","-m3","b","6_i.krn","+m3",NA,NA
"13450","Lt","16aa","2","0.25","7-","+m3","b","6_i.krn","-m3",NA,NA
"13451","Lt","16ff#","2.25","0.25","5","-m3","b","6_i.krn","-A4",NA,NA
"13452","Gn","8cc","2.5","0.5","2-","-A4","b","6_i.krn","-d2",NA,NA
"13454","Gn","8b#","1","0.5","1-","-d2","b","6_i.krn","+d7",NA,NA
"13455","Gn","16aa","1.5","0.25","7-","+d7","b","6_i.krn","-m3",NA,NA
"13456","Gn","16ff#","1.75","0.25","5","-m3","b","6_i.krn","+m3",NA,NA
"13457","Gn","16aa","2","0.25","7-","+m3","b","6_i.krn","-m3",NA,NA
"13458","Gn","16ff#","2.25","0.25","5","-m3","b","6_i.krn","-d5",NA,NA
"13459","Gn","8b#","2.5","0.5","1-","-d5","b","6_i.krn","+d7",NA,NA
"13461","VI","4.aa","1","1.5","7-","+d7","b","6_i.krn","-M6",NA,NA
"13462","VI","4.cc","2.5","1.5","2-","-M6","b","6_i.krn","-m2",NA,NA
"13463","V7/viio","4.b","1","1.5","1","-m2","b","6_i.krn","+P8",NA,NA
"13464","V7/viio","[4.bb","2.5","1.5","1","+P8","b","6_i.krn","-M6",NA,NA
"13466","vii","4.dd","2.5","1.5","3","-M6","b","6_i.krn","-m2",NA,NA
"13467","V7","4.cc#","1","1.5","2","-m2","b","6_i.krn","+P8",NA,NA
"13468","V7","[4.ccc#","2.5","1.5","2","+P8","b","6_i.krn","-P5",NA,NA
"13470","i","4.ff#","2.5","1.5","5","-P5","b","6_i.krn","+m6",NA,NA
"13471","iv","16ddd","1","0.25","3","+m6","b","6_i.krn","-m3",NA,NA
"13472","iv","16bb","1.25","0.25","1","-m3","b","6_i.krn","-P4",NA,NA
"13473","iv","16ff#","1.5","0.25","5","-P4","b","6_i.krn","-M3",NA,NA
"13474","iv","16dd","1.75","0.25","3","-M3","b","6_i.krn","-m3",NA,NA
"13475","iv","16b","2","0.25","1","-m3","b","6_i.krn","+m3",NA,NA
"13476","iv","16dd","2.25","0.25","3","+m3","b","6_i.krn","-m3",NA,NA
"13477","iv","8b","2.5","0.5","1","-m3","b","6_i.krn","+m10",NA,NA
"13479","V7/III","16ddd","1","0.25","3","+m10","b","6_i.krn","-m3",NA,NA
"13480","V7/III","16bb","1.25","0.25","1","-m3","b","6_i.krn","-m3",NA,NA
"13481","V7/III","16gg#","1.5","0.25","6+","-m3","b","6_i.krn","-M3",NA,NA
"13482","V7/III","16ee","1.75","0.25","4","-M3","b","6_i.krn","-P4",NA,NA
"13483","V7/III","16b","2","0.25","1","-P4","b","6_i.krn","+P4",NA,NA
"13484","V7/III","16ee","2.25","0.25","4","+P4","b","6_i.krn","-m6",NA,NA
"13485","V7/III","8g#","2.5","0.5","6+","-m6","b","6_i.krn","+P11",NA,NA
"13487","III","16ccc#","1","0.25","2","+P11","b","6_i.krn","-M3",NA,NA
"13488","III","16aa","1.25","0.25","7-","-M3","b","6_i.krn","-P4",NA,NA
"13489","III","16ee","1.5","0.25","4","-P4","b","6_i.krn","-m3",NA,NA
"13490","III","16cc#","1.75","0.25","2","-m3","b","6_i.krn","-M3",NA,NA
"13491","III","16a","2","0.25","7-","-M3","b","6_i.krn","+M3",NA,NA
"13492","III","16cc#","2.25","0.25","2","+M3","b","6_i.krn","-M3",NA,NA
"13493","III","4a","2.5","1","7-","-M3","b","6_i.krn","+M10",NA,NA
"13495","iv","16ccc#","1","0.25","2","+M10","b","6_i.krn","-M3",NA,NA
"13496","iv","16aa","1.25","0.25","7-","-M3","b","6_i.krn","-m3",NA,NA
"13497","iv","16ff#","1.5","0.25","5","-m3","b","6_i.krn","-M3",NA,NA
"13498","iv","16dd","1.75","0.25","3","-M3","b","6_i.krn","-P4",NA,NA
"13499","iv","16a","2","0.25","7-","-P4","b","6_i.krn","+P4",NA,NA
"13500","iv","16dd","2.25","0.25","3","+P4","b","6_i.krn","-m6",NA,NA
"13501","iv","4f#","2.5","1","5","-m6","b","6_i.krn","+P11",NA,NA
"13503","ii","16bb","1","0.25","1","+P11","b","6_i.krn","-m3",NA,NA
"13504","ii","16gg#","1.25","0.25","6+","-m3","b","6_i.krn","-A4",NA,NA
"13505","ii","16dd","1.5","0.25","3","-A4","b","6_i.krn","-m3",NA,NA
"13506","ii","16b","1.75","0.25","1","-m3","b","6_i.krn","-m3",NA,NA
"13507","ii","16g#","2","0.25","6+","-m3","b","6_i.krn","+m3",NA,NA
"13508","ii","16b","2.25","0.25","1","+m3","b","6_i.krn","-m3",NA,NA
"13509","ii","4g#","2.5","1","6+","-m3","b","6_i.krn","+m10",NA,NA
"13511","V7","16bb","1","0.25","1","+m10","b","6_i.krn","-m3",NA,NA
"13512","V7","16gg#","1.25","0.25","6+","-m3","b","6_i.krn","-m3",NA,NA
"13513","V7","16ee#","1.5","0.25","4+","-m3","b","6_i.krn","-M3",NA,NA
"13514","V7","16cc#","1.75","0.25","2","-M3","b","6_i.krn","-P4",NA,NA
"13515","V7","16g#","2","0.25","6+","-P4","b","6_i.krn","+P4",NA,NA
"13516","V7","16cc#","2.25","0.25","2","+P4","b","6_i.krn","-m6",NA,NA
"13517","V7","4e#","2.5","1","4+","-m6","b","6_i.krn","+m2",NA,NA
"13519","ii","16f#","1","0.25","5","+m2","b","6_i.krn","+P5",NA,NA
"13520","ii","16cc#","1.25","0.25","2","+P5","b","6_i.krn","-M3",NA,NA
"13521","ii","16a","1.5","0.25","7-","-M3","b","6_i.krn","+M3",NA,NA
"13522","ii","16cc#","1.75","0.25","2","+M3","b","6_i.krn","-P5",NA,NA
"13523","ii","16f#","2","0.25","5","-P5","b","6_i.krn","+P5",NA,NA
"13524","ii","16cc#","2.25","0.25","2","+P5","b","6_i.krn","-P4",NA,NA
"13525","V7","16g#","2.5","0.25","6+","-P4","b","6_i.krn","+P4",NA,NA
"13526","V7","16cc#","2.75","0.25","2","+P4","b","6_i.krn","+M3",NA,NA
"13527","V7","16ee#","3","0.25","4+","+M3","b","6_i.krn","-M3",NA,NA
"13528","V7","16cc#","3.25","0.25","2","-M3","b","6_i.krn","+P8",NA,NA
"13529","V7","16ccc#","3.5","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13530","V7","16cc#","3.75","0.25","2","-P8","b","6_i.krn","+m6",NA,NA
"13531","ii","16aa","1","0.25","7-","+m6","b","6_i.krn","-m6",NA,NA
"13532","ii","16cc#","1.25","0.25","2","-m6","b","6_i.krn","-M3",NA,NA
"13533","ii","16a","1.5","0.25","7-","-M3","b","6_i.krn","+M3",NA,NA
"13534","ii","16cc#","1.75","0.25","2","+M3","b","6_i.krn","-P5",NA,NA
"13535","ii","16f#","2","0.25","5","-P5","b","6_i.krn","+P5",NA,NA
"13536","ii","16cc#","2.25","0.25","2","+P5","b","6_i.krn","-P4",NA,NA
"13537","V7","16g#","2.5","0.25","6+","-P4","b","6_i.krn","+P4",NA,NA
"13538","V7","16cc#","2.75","0.25","2","+P4","b","6_i.krn","+M3",NA,NA
"13539","V7","16ee#","3","0.25","4+","+M3","b","6_i.krn","-M3",NA,NA
"13540","V7","16cc#","3.25","0.25","2","-M3","b","6_i.krn","+P8",NA,NA
"13541","V7","16ccc#","3.5","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13542","V7","16cc#","3.75","0.25","2","-P8","b","6_i.krn","+m6",NA,NA
"13543","ii","16aa","1","0.25","7-","+m6","b","6_i.krn","-m6",NA,NA
"13544","ii","16cc#","1.25","0.25","2","-m6","b","6_i.krn","-M3",NA,NA
"13545","ii","16a","1.5","0.25","7-","-M3","b","6_i.krn","+M3",NA,NA
"13546","ii","16cc#","1.75","0.25","2","+M3","b","6_i.krn","-P5",NA,NA
"13547","ii","16f#","2","0.25","5","-P5","b","6_i.krn","+P5",NA,NA
"13548","ii","16cc#","2.25","0.25","2","+P5","b","6_i.krn","-P4",NA,NA
"13549","V7","16g#","2.5","0.25","6+","-P4","b","6_i.krn","+P4",NA,NA
"13550","V7","16cc#","2.75","0.25","2","+P4","b","6_i.krn","+M3",NA,NA
"13551","V7","16ee#","3","0.25","4+","+M3","b","6_i.krn","-M3",NA,NA
"13552","V7","16cc#","3.25","0.25","2","-M3","b","6_i.krn","+P8",NA,NA
"13553","V7","16ccc#","3.5","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13554","V7","16cc#","3.75","0.25","2","-P8","b","6_i.krn","+m6",NA,NA
"13555","ii","16aa","1","0.25","7-","+m6","b","6_i.krn","-m6",NA,NA
"13556","ii","16cc#","1.25","0.25","2","-m6","b","6_i.krn","+m6",NA,NA
"13557","ii","16aa","1.5","0.25","7-","+m6","b","6_i.krn","-m6",NA,NA
"13558","ii","16cc#","1.75","0.25","2","-m6","b","6_i.krn","+M6",NA,NA
"13559","ii","16aa#","2","0.25","7","+M6","b","6_i.krn","-M6",NA,NA
"13560","ii","16cc#","2.25","0.25","2","-M6","b","6_i.krn","+m7",NA,NA
"13561","V7","16bb","2.5","0.25","1","+m7","b","6_i.krn","-m7",NA,NA
"13562","V7","16cc#","2.75","0.25","2","-m7","b","6_i.krn","+m7",NA,NA
"13563","V7","16bb","3","0.25","1","+m7","b","6_i.krn","-m7",NA,NA
"13564","V7","16cc#","3.25","0.25","2","-m7","b","6_i.krn","+M7",NA,NA
"13565","V7","16bb#","3.5","0.25","1-","+M7","b","6_i.krn","-M7",NA,NA
"13566","V7","16cc#","3.75","0.25","2","-M7","b","6_i.krn","+P8",NA,NA
"13567","V","16ccc#","1","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13568","V","16cc#","1.25","0.25","2","-P8","b","6_i.krn","+P8",NA,NA
"13569","V","16ccc#","1.5","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13570","V","16cc#","1.75","0.25","2","-P8","b","6_i.krn","+P5",NA,NA
"13571","V","16gg#","2","0.25","6+","+P5","b","6_i.krn","-P5",NA,NA
"13572","V","16cc#","2.25","0.25","2","-P5","b","6_i.krn","+m6",NA,NA
"13573","i","16aa","2.5","0.25","7-","+m6","b","6_i.krn","-m6",NA,NA
"13574","i","16cc#","2.75","0.25","2","-m6","b","6_i.krn","+m6",NA,NA
"13575","i","16aa","3","0.25","7-","+m6","b","6_i.krn","-m6",NA,NA
"13576","i","16cc#","3.25","0.25","2","-m6","b","6_i.krn","+M7",NA,NA
"13577","i","16bb#","3.5","0.25","1-","+M7","b","6_i.krn","-M7",NA,NA
"13578","i","16cc#","3.75","0.25","2","-M7","b","6_i.krn","+P8",NA,NA
"13579","V","16ccc#","1","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13580","V","16cc#","1.25","0.25","2","-P8","b","6_i.krn","+P8",NA,NA
"13581","V","16ccc#","1.5","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13582","V","16cc#","1.75","0.25","2","-P8","b","6_i.krn","+P5",NA,NA
"13583","V","16gg#","2","0.25","6+","+P5","b","6_i.krn","-P5",NA,NA
"13584","V","16cc#","2.25","0.25","2","-P5","b","6_i.krn","+m6",NA,NA
"13585","i","16aa","2.5","0.25","7-","+m6","b","6_i.krn","-m6",NA,NA
"13586","i","16cc#","2.75","0.25","2","-m6","b","6_i.krn","+m6",NA,NA
"13587","i","16aa","3","0.25","7-","+m6","b","6_i.krn","-m6",NA,NA
"13588","i","16cc#","3.25","0.25","2","-m6","b","6_i.krn","+M7",NA,NA
"13589","i","16bb#","3.5","0.25","1-","+M7","b","6_i.krn","-M7",NA,NA
"13590","i","16cc#","3.75","0.25","2","-M7","b","6_i.krn","+P8",NA,NA
"13591","V","16ccc#","1","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13592","V","16cc#","1.25","0.25","2","-P8","b","6_i.krn","+P8",NA,NA
"13593","V","16ccc#","1.5","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13594","V","16cc#","1.75","0.25","2","-P8","b","6_i.krn","+P8",NA,NA
"13595","V","16ccc#","2","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13596","V","16cc#","2.25","0.25","2","-P8","b","6_i.krn","+P8",NA,NA
"13597","V","16ccc#","2.5","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13598","V","16cc#","2.75","0.25","2","-P8","b","6_i.krn","+P8",NA,NA
"13599","V","16ccc#","3","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13600","V","16cc#","3.25","0.25","2","-P8","b","6_i.krn","+P8",NA,NA
"13601","V","16ccc#","3.5","0.25","2","+P8","b","6_i.krn","-P8",NA,NA
"13602","V","16cc#","3.75","0.25","2","-P8","b","6_i.krn","+m2",NA,NA
"13603","viioD7","8dd","1","0.5","3","+m2","b","6_i.krn","+P8",NA,NA
"13604","viioD7","8ddd","1.5","0.5","3","+P8","b","6_i.krn","P1",NA,NA
"13605","viioD7","8ddd","2","0.5","3","P1","b","6_i.krn","P1",NA,NA
"13606","viioD7","8ddd","2.5","0.5","3","P1","b","6_i.krn","-m3",NA,NA
"13607","viioD7","16bb","3","0.25","1","-m3","b","6_i.krn","-m2",NA,NA
"13608","viioD7","32aa#","3.25","0.125","7","-m2","b","6_i.krn","+m2",NA,NA
"13609","viioD7","32bb","3.375","0.125","1","+m2","b","6_i.krn","+m3",NA,NA
"13610","viioD7","8ddd","3.5","0.5","3","+m3","b","6_i.krn","-d7",NA,NA
"13611","viioD7","16ee#","1","0.25","4+","-d7","b","6_i.krn","-M2",NA,NA
"13612","viioD7","32dd#","1.25","0.125","3+","-M2","b","6_i.krn","+M2",NA,NA
"13613","viioD7","32ee#","1.375","0.125","4+","+M2","b","6_i.krn","+m3",NA,NA
"13614","viioD7","8gg#","1.5","0.5","6+","+m3","b","6_i.krn","-M6",NA,NA
"13615","viioD7","16b","2","0.25","1","-M6","b","6_i.krn","-m2",NA,NA
"13616","viioD7","32a#","2.25","0.125","7","-m2","b","6_i.krn","+m2",NA,NA
"13617","viioD7","32b","2.375","0.125","1","+m2","b","6_i.krn","+m3",NA,NA
"13618","viioD7","8dd","2.5","0.5","3","+m3","b","6_i.krn","-d5",NA,NA
"13619","viioD7","16g#","3","0.25","6+","-d5","b","6_i.krn","-M2",NA,NA
"13620","viioD7","32f#","3.25","0.125","5","-M2","b","6_i.krn","+M2",NA,NA
"13621","viioD7","32g#","3.375","0.125","6+","+M2","b","6_i.krn","+m3",NA,NA
"13622","viioD7","8b","3.5","0.5","1","+m3","b","6_i.krn","-M6",NA,NA
"13623","viioD7","2d","1","2","3","-M6","b","6_i.krn","-m2",NA,NA
"13624","viioD7","8c#","3","0.5","2","-m2","b","6_i.krn","-M2",NA,NA
"13625","viioD7","8B","3.5","0.5","1","-M2","b","6_i.krn","-M2",NA,NA
"13626","i","16A","1","0.25","7-","-M2","b","6_i.krn","+M6",NA,NA
"13627","i","16f#","1.25","0.25","5","+M6","b","6_i.krn","+m3",NA,NA
"13628","i","16a","1.5","0.25","7-","+m3","b","6_i.krn","-m3",NA,NA
"13629","i","16f#","1.75","0.25","5","-m3","b","6_i.krn","+m3",NA,NA
"13630","i","16a","2","0.25","7-","+m3","b","6_i.krn","-m3",NA,NA
"13631","i","16f#","2.25","0.25","5","-m3","b","6_i.krn","+M2",NA,NA
"13632","iio","8g#","2.5","0.5","6+","+M2","b","6_i.krn","+m3",NA,NA
"13633","iio","8b","3","0.5","1","+m3","b","6_i.krn","+m3",NA,NA
"13634","iio","8dd","3.5","0.5","3","+m3","b","6_i.krn","-m9",NA,NA
"13635","V7","16c#","1","0.25","2","-m9","b","6_i.krn","+M3",NA,NA
"13636","V7","16e#","1.25","0.25","4+","+M3","b","6_i.krn","+m3",NA,NA
"13637","V7","16g#","1.5","0.25","6+","+m3","b","6_i.krn","-m3",NA,NA
"13638","V7","16e#","1.75","0.25","4+","-m3","b","6_i.krn","+m3",NA,NA
"13639","V7","16g#","2","0.25","6+","+m3","b","6_i.krn","-m3",NA,NA
"13640","V7","16e#","2.25","0.25","4+","-m3","b","6_i.krn","+m2",NA,NA
"13641","VI","8f#","2.5","0.5","5","+m2","b","6_i.krn","+m3",NA,NA
"13642","VI","8a","3","0.5","7-","+m3","b","6_i.krn","+M3",NA,NA
"13643","VI","8cc#","3.5","0.5","2","+M3","b","6_i.krn","-M10",NA,NA
"13644","i","16A","1","0.25","7-","-M10","b","6_i.krn","+M6",NA,NA
"13645","i","16f#","1.25","0.25","5","+M6","b","6_i.krn","+m3",NA,NA
"13646","i","16a","1.5","0.25","7-","+m3","b","6_i.krn","-m3",NA,NA
"13647","i","16f#","1.75","0.25","5","-m3","b","6_i.krn","+m3",NA,NA
"13648","i","16a","2","0.25","7-","+m3","b","6_i.krn","-m3",NA,NA
"13649","i","16f#","2.25","0.25","5","-m3","b","6_i.krn","+M2",NA,NA
"13650","iio","8g#","2.5","0.5","6+","+M2","b","6_i.krn","+m3",NA,NA
"13651","iio","8b","3","0.5","1","+m3","b","6_i.krn","+m3",NA,NA
"13652","iio","8dd","3.5","0.5","3","+m3","b","6_i.krn","-m9",NA,NA
"13653","V","16c#","1","0.25","2","-m9","b","6_i.krn","+M3",NA,NA
"13654","V","16e#","1.25","0.25","4+","+M3","b","6_i.krn","+m3",NA,NA
"13655","V","16g#","1.5","0.25","6+","+m3","b","6_i.krn","-m3",NA,NA
"13656","V","16e#","1.75","0.25","4+","-m3","b","6_i.krn","+m3",NA,NA
"13657","V","16g#","2","0.25","6+","+m3","b","6_i.krn","-m3",NA,NA
"13658","V","16e#","2.25","0.25","4+","-m3","b","6_i.krn","+m2",NA,NA
"13659","i","8f#","2.5","0.5","5","+m2","b","6_i.krn","+P5",NA,NA
"13661","i","8cc#","3.5","0.5","2","+P5","b","6_i.krn","+P4",NA,NA
"13662","i","8ff#","1","0.5","5","+P4","b","6_i.krn","P1",NA,NA
"13663","i","8ff#","1.5","0.5","5","P1","b","6_i.krn","P1",NA,NA
"13664","i","8ff#","2","0.5","5","P1","b","6_i.krn","+M2",NA,NA
"13665","V","8gg#","2.5","0.5","6+","+M2","b","6_i.krn","P1",NA,NA
"13666","V","8gg#","3","0.5","6+","P1","b","6_i.krn","P1",NA,NA
"13667","V","8gg#","3.5","0.5","6+","P1","b","6_i.krn","+m2",NA,NA
"13668","i","8aa","1","0.5","7-","+m2","b","6_i.krn","P1",NA,NA
"13669","i","16aa","1.5","0.25","7-","P1","b","6_i.krn","-m2",NA,NA
"13670","i","16gg#","1.75","0.25","6+","-m2","b","6_i.krn","+m2",NA,NA
"13671","i","8aa","2","0.5","7-","+m2","b","6_i.krn","-m2",NA,NA
"13672","V","8gg#","2.5","0.5","6+","-m2","b","6_i.krn","-P5",NA,NA
"13674","V","8cc#","3.5","0.5","2","-P5","b","6_i.krn","+P4",NA,NA
"13675","vi[i]","8ff#","1","0.5","6","+P4","A","6_i.krn","P1",NA,NA
"13676","vi[i]","8ff#","1.5","0.5","6","P1","A","6_i.krn","P1",NA,NA
"13677","vi[i]","8ff#","2","0.5","6","P1","A","6_i.krn","+M2",NA,NA
"13678","V7","8gg#","2.5","0.5","7","+M2","A","6_i.krn","P1",NA,NA
"13679","V7","8gg#","3","0.5","7","P1","A","6_i.krn","P1",NA,NA
"13680","V7","8gg#","3.5","0.5","7","P1","A","6_i.krn","+m2",NA,NA
"13681","I","8aa","1","0.5","1","+m2","A","6_i.krn","P1",NA,NA
"13682","I","16aa","1.5","0.25","1","P1","A","6_i.krn","+M2",NA,NA
"13683","I","16bb","1.75","0.25","2","+M2","A","6_i.krn","+M2",NA,NA
"13684","I","8ccc#","2","0.5","3","+M2","A","6_i.krn","-M2",NA,NA
"13685","V","8bb","2.5","0.5","2","-M2","A","6_i.krn","-M9",NA,NA
"13688","I","4.a","1","1.5","1","-M9","A","6_i.krn","+M3",NA,NA
"13689","I","16cc#","2.5","0.25","3","+M3","A","6_i.krn","-M3",NA,NA
"13690","I","16a","2.75","0.25","1","-M3","A","6_i.krn","+P5",NA,NA
"13691","I","16ee","3","0.25","5","+P5","A","6_i.krn","-m3",NA,NA
"13692","I","16cc#","3.25","0.25","3","-m3","A","6_i.krn","-M3",NA,NA
"13693","I","16a","3.5","0.25","1","-M3","A","6_i.krn","-P4",NA,NA
"13694","I","16e","3.75","0.25","5","-P4","A","6_i.krn","-m3",NA,NA
"13695","I","8c#","1","0.5","3","-m3","A","6_i.krn","-M3",NA,NA
"13696","I","8A","1.5","0.5","1","-M3","A","6_i.krn","+M2",NA,NA
"13697","V","8B","2","0.5","2","+M2","A","6_i.krn","+M2",NA,NA
"13698","I","8c#","2.5","0.5","3","+M2","A","6_i.krn","-M3",NA,NA
"13699","I","8A","3","0.5","1","-M3","A","6_i.krn","+M9",NA,NA
"13701","V","8b","1","0.5","2","+M9","A","6_i.krn","+M2",NA,NA
"13703","I","8cc#","2.5","0.5","3","+M2","A","6_i.krn","+m2",NA,NA
"13705","V7","8dd","1","0.5","4","+m2","A","6_i.krn","P1",NA,NA
"13706","V7","16dd","1.5","0.25","4","P1","A","6_i.krn","-m2",NA,NA
"13707","V7","16cc#","1.75","0.25","3","-m2","A","6_i.krn","+m2",NA,NA
"13708","V7","8dd","2","0.5","4","+m2","A","6_i.krn","-m2",NA,NA
"13709","I","8cc#","2.5","0.5","3","-m2","A","6_i.krn","-M3",NA,NA
"13711","i","4.a","1","1.5","1","-M3","a","6_i.krn","+m3",NA,NA
"13712","i","16cc","2.5","0.25","3","+m3","a","6_i.krn","-m3",NA,NA
"13713","i","16a","2.75","0.25","1","-m3","a","6_i.krn","+P5",NA,NA
"13714","i","16ee","3","0.25","5","+P5","a","6_i.krn","-M3",NA,NA
"13715","i","16cc","3.25","0.25","3","-M3","a","6_i.krn","-m3",NA,NA
"13716","i","16a","3.5","0.25","1","-m3","a","6_i.krn","-P4",NA,NA
"13717","i","16e","3.75","0.25","5","-P4","a","6_i.krn","-M3",NA,NA
"13718","i","8c","1","0.5","3","-M3","a","6_i.krn","-m3",NA,NA
"13719","i","8A","1.5","0.5","1","-m3","a","6_i.krn","+M2",NA,NA
"13720","V","8B","2","0.5","2","+M2","a","6_i.krn","+m2",NA,NA
"13721","i","8c","2.5","0.5","3","+m2","a","6_i.krn","-m3",NA,NA
"13722","i","8A","3","0.5","1","-m3","a","6_i.krn","+P12",NA,NA
"13723","i","8ee","3.5","0.5","5","+P12","a","6_i.krn","+m2",NA,NA
"13724","iv","16ff","1","0.25","6","+m2","a","6_i.krn","+M3",NA,NA
"13725","iv","16aa","1.25","0.25","1","+M3","a","6_i.krn","-M3",NA,NA
"13726","iv","16ff","1.5","0.25","6","-M3","a","6_i.krn","+M3",NA,NA
"13727","iv","16aa","1.75","0.25","1","+M3","a","6_i.krn","-M3",NA,NA
