"","X","function.","harm","melody","beat_pos","duration","scale_deg","approaching","key","file","ArrByRest","DepByRest","depart","Response","Chordnotes"
"1568",1934,"4.D","V7","8d",1,0.5,"7","-m2","E-","cat_themes.krn",0,1,"[b-]",1,"5 2 7 4 3+"
"1569",1937,"4.T","I","4b-",2.5,1,"5","[b-]","E-","cat_themes.krn",1,0,"-m3",1,"1 5 3"
"1570",1939,"4.T","I","8g",3.5,0.5,"3","-m3","E-","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1571",1940,"4.T","V7","4.a-",1,1.5,"4","+m2","E-","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1572",1943,"4.T","V7","8f",2.5,0.5,"2","-m3","E-","cat_themes.krn",0,0,"+M2",1,"5 2 7 4 3+"
"1573",1944,"4.T","V7","8g",3,0.5,"3","+M2","E-","cat_themes.krn",0,0,"+m2",0,"5 2 7 4 3+"
"1574",1945,"4.T","V7","8a-",3.5,0.5,"4","+m2","E-","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1575",1946,"2.T","I","4g",1,1,"3","-m2","E-","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1576",1948,"2.T","I","8g",2,0.5,"3","P1","E-","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1577",1949,"2.T","I","4b-",2.5,1,"5","+m3","E-","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1578",1951,"2.T","I","8g",3.5,0.5,"3","-m3","E-","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1579",1952,"2.D","V7","4.a-",1,1.5,"4","+m2","E-","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1580",1955,"2.D","V7","8f",2.5,0.5,"2","-m3","E-","cat_themes.krn",0,0,"+M2",1,"5 2 7 4 3+"
"1581",1956,"2.D","V7","8g",3,0.5,"3","+M2","E-","cat_themes.krn",0,0,"-M2",0,"5 2 7 4 3+"
"1582",1957,"2.D","V7","8f",3.5,0.5,"2","-M2","E-","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1583",1958,"4.T","I","4.e-",1,1.5,"1","-M2","E-","cat_themes.krn",0,0,"[b-]",1,"1 5 3"
"1584",1961,"2T","I","4b-",1,1,"5","[b-]","E-","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1585",1962,"2T","I","8g",2,0.5,"3","-m3","E-","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1586",1963,"2T","I","8g",2.5,0.5,"3","P1","E-","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1587",1964,"2T","I","4.g",1,1.5,"3","P1","E-","cat_themes.krn",0,0,"-M3",1,"1 5 3"
"1588",1967,"2T","I","8e-",2.5,0.5,"1","-M3","E-","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1589",1968,"4.D","V","8f",1,0.5,"2","+M2","E-","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1590",1969,"4.D","V","8f",1.5,0.5,"2","P1","E-","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1591",1970,"4.D","V","8f",2,0.5,"2","P1","E-","cat_themes.krn",0,0,"+M2",1,"5 2 7"
"1592",1971,"8D","I","8g",2.5,0.5,"3","+M2","E-","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1593",1972,"4D","V7","8b-",1,0.5,"5","+m3","E-","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1594",1973,"4D","V7","8a-",1.5,0.5,"4","-M2","E-","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1595",1974,"4T","I","8g",2,0.5,"3","-m2","E-","cat_themes.krn",0,1,"[ee-]",1,"1 5 3"
"1596",1978,"4T","I","4ee-",1,1,"1","[ee-]","E-","cat_themes.krn",0,0,"-m2",1,"1 5 3"
"1597",1980,"4T","V7","8dd'L)",2,0.5,"7","-m2","E-","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1598",1981,"4T","V7","(16ddL",2.5,0.25,"7","P1","E-","cat_themes.krn",0,0,"+m3",1,"5 2 7 4 3+"
"1599",1982,"4T","V7","16ffJJ",2.75,0.25,"2","+m3","E-","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1600",1983,"4T","I","4ee-",1,1,"1","-M2","E-","cat_themes.krn",0,0,"-m2",1,"1 5 3"
"1601",1985,"4T","V7","8dd'L)",2,0.5,"7","-m2","E-","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1602",1986,"4T","V7","(16ddL",2.5,0.25,"7","P1","E-","cat_themes.krn",0,0,"+m3",1,"5 2 7 4 3+"
"1603",1987,"4T","V7","16ffJJ",2.75,0.25,"2","+m3","E-","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1604",1988,"8T","I","8ee-'L)",1,0.5,"1","-M2","E-","cat_themes.krn",0,0,"-P4",1,"1 5 3"
"1605",1989,"8T","I","8b-",1.5,0.5,"5","-P4","E-","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1606",1990,"8P","ii","8a-",2,0.5,"4","-M2","E-","cat_themes.krn",0,0,"-m2",1,"2 6 4 3+"
"1607",1991,"8P","viiom7/V","8g",2.5,0.5,"3","-m2","E-","cat_themes.krn",0,0,"P1",1,"4+ 6 1 3 5++ 7+ 2++"
"1608",1992,"4D","C","4g",1,1,"3","P1","E-","cat_themes.krn",0,0,"-M2",1,"5 1 3 7+"
"1609",1995,"4D","V","8f",2,0.5,"2","-M2","E-","cat_themes.krn",0,1,"[f]",1,"5 2 7"
"1610",1998,"4.D","V","4f",1,0.5,"2","[f]","E-","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1611",1999,"4.D","V","8f",2,0.5,"2","P1","E-","cat_themes.krn",0,0,"+m3",1,"5 2 7"
"1612",2000,"8D","V7","8a-",2.5,0.5,"4","+m3","E-","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1613",2001,"4D","V7","4a-",1,1,"4","P1","E-","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1614",2003,"4D","I","8g",2,0.5,"3","-m2","E-","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1615",2004,"4D","I","8b-J",2.5,0.5,"5","+m3","E-","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1616",2005,"2D","V7","8b-L",1,0.5,"5","P1","E-","cat_themes.krn",0,0,"-P4",1,"5 2 7 4 3+"
"1617",2006,"2D","V7","8f",1.5,0.5,"2","-P4","E-","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1618",2007,"2D","V7","8f",2,0.5,"2","P1","E-","cat_themes.krn",0,0,"+m3",1,"5 2 7 4 3+"
"1619",2008,"2D","V7","8a-",2.5,0.5,"4","+m3","E-","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1620",2009,"2D","I","4a-",1,1,"4","P1","E-","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1621",2011,"2D","I","8g",2,0.5,"3","-m2","E-","cat_themes.krn",0,0,"+m3",1,"1 5 3"
"1622",2012,"2D","I","8b-J",2.5,0.5,"5","+m3","E-","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1623",2013,"2D","V7","2a-",1,2,"4","-M2","E-","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1624",2018,"2D","V7","2a-",1,2,"4","P1","E-","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1625",2023,"4T","I","4g",1,1,"3","-m2","E-","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1626",2025,"4P","IV","8a-L",2,0.5,"4","+m2","E-","cat_themes.krn",0,0,"-m2",1,"4 1 6"
"1627",2027,"4P","IV","16gL",2.5,0.25,"3","-m2","E-","cat_themes.krn",0,0,"-M2",0,"4 1 6"
"1628",2028,"4P","IV","16fJJ",2.75,0.25,"2","-M2","E-","cat_themes.krn",0,0,"+M2",0,"4 1 6"
"1629",2029,"4D","C","4g",1,1,"3","+M2","E-","cat_themes.krn",0,0,"-M2",1,"5 1 3 7+"
"1630",2030,"4D","V7","4f",2,1,"2","-M2","E-","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1631",2031,"2T","I","(4d",1,1,"7","-m3","E-","cat_themes.krn",0,0,"+m2",0,"1 5 3"
"1632",2033,"2T","I","8e-)",2,0.5,"1","+m2","E-","cat_themes.krn",0,1,"[f]",1,"1 5 3"
"1633",2037,"2D","V7","(8f",1.5,0.5,"2","[f]","E-","cat_themes.krn",1,0,"+m3",1,"5 2 7 4 3+"
"1634",2039,"2D","V7","4a-)",2,1,"4","+m3","E-","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1635",2045,"2D","V7","(8f",1.5,0.5,"2","-m3","E-","cat_themes.krn",1,0,"+m3",1,"5 2 7 4 3+"
"1636",2047,"2D","V7","4a-)",2,1,"4","+m3","E-","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1637",2051,"4T","I","8gL",1,0.5,"3","-m2","E-","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1638",2053,"4T","I","8gJ",1.5,0.5,"3","P1","E-","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1639",2055,"4P","IV","8a-L",2,0.5,"4","+m2","E-","cat_themes.krn",0,0,"-m2",1,"4 1 6"
"1640",2057,"4P","IV","16gL",2.5,0.25,"3","-m2","E-","cat_themes.krn",0,0,"-M2",0,"4 1 6"
"1641",2058,"4P","IV","16fJJ",2.75,0.25,"2","-M2","E-","cat_themes.krn",0,0,"+M2",0,"4 1 6"
"1642",2059,"4D","C","4g",1,1,"3","+M2","E-","cat_themes.krn",0,0,"P1",1,"5 1 3 7+"
"1643",2060,"4D","V7","16g",2,0.25,"3","P1","E-","cat_themes.krn",0,0,"-M2",0,"5 2 7 4 3+"
"1644",2061,"4D","V7","16f",2.25,0.25,"2","-M2","E-","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1645",2062,"4D","V7","16e-",2.5,0.25,"1","-M2","E-","cat_themes.krn",0,0,"+M2",0,"5 2 7 4 3+"
"1646",2063,"4D","V7","16f",2.75,0.25,"2","+M2","E-","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1647",2064,"2T","I","4e-",1,1,"1","-M2","E-","cat_themes.krn",0,0,"[cc]",1,"1 5 3"
"1648",2067,"2.T","I","4cc",1,1,"5","[cc]","F","cat_themes.krn",1,0,"P1",1,"1 5 3"
"1649",2069,"2.T","I","4.cc",2,1.5,"5","P1","F","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1650",2072,"2.T","I","8dd",3.5,0.5,"6","+M2","F","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1651",2073,"2.T","I","4.cc",1,1.5,"5","-M2","F","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1652",2076,"2.T","I","8b-",2.5,0.5,"4","-M2","F","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1653",2077,"2.T","I","4a",3,1,"3","-m2","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1654",2079,"2.T","I","4a",1,1,"3","P1","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1655",2081,"2.T","I","4.a",2,1.5,"3","P1","F","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1656",2084,"2.T","I","8b-",3.5,0.5,"4","+m2","F","cat_themes.krn",0,0,"-m2",0,"1 5 3"
"1657",2085,"2.T","I","4.a",1,1.5,"3","-m2","F","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1658",2088,"2.T","I","8g",2.5,0.5,"2","-M2","F","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1659",2089,"2.T","I","4f",3,1,"1","-M2","F","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1660",2091,"2.T","V","4g",1,1,"2","+M2","F","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1661",2093,"2.T","V","4g",2,1,"2","P1","F","cat_themes.krn",0,0,"A1",1,"5 2 7"
"1662",2095,"2.T","V","4g#",3,1,"2+","A1","F","cat_themes.krn",0,0,"+m2",0,"5 2 7"
"1663",2097,"2.T","I","4.a",1,1.5,"3","+m2","F","cat_themes.krn",0,0,"-m2",1,"1 5 3"
"1664",2100,"2.T","I","8g#",2.5,0.5,"2+","-m2","F","cat_themes.krn",0,0,"+m2",0,"1 5 3"
"1665",2101,"2.T","I","4a",3,1,"3","+m2","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1666",2103,"2.T","I","4a",1,1,"3","P1","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1667",2105,"2.T","I","4a",2,1,"3","P1","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1668",2107,"2.T","I","4a",3,1,"3","P1","F","cat_themes.krn",0,0,"+m2",1,"1 5 3"
"1669",2109,"2.T","V7","4.b-",1,1.5,"4","+m2","F","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1670",2112,"2.T","V7","8a",2.5,0.5,"3","-m2","F","cat_themes.krn",0,0,"+m2",0,"5 2 7 4 3+"
"1671",2113,"2.T","V7","4b-",3,1,"4","+m2","F","cat_themes.krn",0,0,"-P4",1,"5 2 7 4 3+"
"1672",2115,"4T","I","4f",1,1,"1","-P4","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1673",2121,"4T","I","4f",1,1,"1","P1","F","cat_themes.krn",1,0,"+M3",1,"1 5 3"
"1674",2127,"4T","I","8.aL",1,0.75,"3","+M3","F","cat_themes.krn",1,0,"+m6",1,"1 5 3"
"1675",2128,"4T","I","16ffJk",1.75,0.25,"1","+m6","F","cat_themes.krn",0,0,"-m7",1,"1 5 3"
"1676",2129,"4P","ii","8.gL",2,0.75,"2","-m7","F","cat_themes.krn",0,0,"+P5",1,"2 6 4 3+"
"1677",2130,"4P","ii","16ddJk",2.75,0.25,"6","+P5","F","cat_themes.krn",0,0,"-M2",1,"2 6 4 3+"
"1678",2131,"4D","V","8.ccL",3,0.75,"5","-M2","F","cat_themes.krn",0,0,"-m6",1,"5 2 7"
"1679",2132,"4D","V","16eJk",3.75,0.25,"7","-m6","F","cat_themes.krn",0,0,"+m2",1,"5 2 7"
"1680",2133,"4.T","I","4f",1,1,"1","+m2","F","cat_themes.krn",0,1,"[f]",1,"1 5 3"
"1681",2135,"8T","I","(8f",2.5,0.5,"1","[f]","F","cat_themes.krn",1,0,"+M2",1,"1 5 3"
"1682",2136,"8T","V","8g",3,0.5,"2","+M2","F","cat_themes.krn",0,0,"+M2",1,"5 2 7"
"1683",2137,"8T","V7/IV","8a",3.5,0.5,"3","+M2","F","cat_themes.krn",0,0,"+m2",1,"1 5 3 7- 6+"
"1684",2139,"2T","IV","(8b-L)",1,0.5,"4","+m2","F","cat_themes.krn",0,0,"-m2",1,"4 1 6"
"1685",2140,"2T","IV","8aJ",1.5,0.5,"3","-m2","F","cat_themes.krn",0,0,"+m2",0,"4 1 6"
"1686",2141,"2T","IV","8b-L",2,0.5,"4","+m2","F","cat_themes.krn",0,0,"+M3",1,"4 1 6"
"1687",2142,"2T","IV","8ddJ",2.5,0.5,"6","+M3","F","cat_themes.krn",0,0,"-M2",1,"4 1 6"
"1688",2143,"4T","V7","8ccL",3,0.5,"5","-M2","F","cat_themes.krn",0,0,"-M2",1,"5 2 7 4 3+"
"1689",2144,"4T","V7","8b-J)",3.5,0.5,"4","-M2","F","cat_themes.krn",0,0,"-d3",1,"5 2 7 4 3+"
"1690",2145,"2.T","I","8g#L",1,0.5,"2+","-d3","F","cat_themes.krn",0,0,"+m2",0,"1 5 3"
"1691",2146,"2.T","I","8aJ",1.5,0.5,"3","+m2","F","cat_themes.krn",0,1,"P1",1,"1 5 3"
"1692",2148,"2.T","I","(8a",2.5,0.5,"3","P1","F","cat_themes.krn",1,0,"+m2",1,"1 5 3"
"1693",2149,"2.T","I","8b-L",3,0.5,"4","+m2","F","cat_themes.krn",0,0,"+M2",0,"1 5 3"
"1694",2150,"2.T","I","8ccJ)",3.5,0.5,"5","+M2","F","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1695",2152,"2.T","IV","(8ddL)",1,0.5,"6","+M2","F","cat_themes.krn",0,0,"-m2",1,"4 1 6"
"1696",2153,"2.T","IV","8cc#J",1.5,0.5,"5+","-m2","F","cat_themes.krn",0,0,"+m2",0,"4 1 6"
"1697",2154,"2.T","IV","8ddL",2,0.5,"6","+m2","F","cat_themes.krn",0,0,"+m3",1,"4 1 6"
"1698",2155,"2.T","IV","8ffJ",2.5,0.5,"1","+m3","F","cat_themes.krn",0,0,"-m2",1,"4 1 6"
"1699",2156,"2.T","IV","8eeL",3,0.5,"7","-m2","F","cat_themes.krn",0,0,"-M2",0,"4 1 6"
"1700",2157,"2.T","IV","8ddJ)",3.5,0.5,"6","-M2","F","cat_themes.krn",0,0,"+m3",1,"4 1 6"
"1701",2158,"2.T","I","8.ffL",1,0.75,"1","+m3","F","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1702",2159,"2.T","I","16ddJk",1.75,0.25,"6","-m3","F","cat_themes.krn",0,0,"-M2",0,"1 5 3"
"1703",2160,"2.T","I","4cc",2,1,"5","-M2","F","cat_themes.krn",0,1,"-P4",1,"1 5 3"
"1704",2162,"2.D","V","4g",1,1,"2","-P4","F","cat_themes.krn",1,0,"P1",1,"5 2 7"
"1705",2168,"4D","V","4g",1,1,"2","P1","F","cat_themes.krn",1,1,"-m3",1,"5 2 7"
"1706",2173,"4D","V","4e",1,1,"7","-m3","F","cat_themes.krn",1,0,"+m3",1,"5 2 7"
"1707",2176,"4D","V","8g'L",2,0.5,"2","+m3","F","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1708",2177,"4D","V","8g'J",2.5,0.5,"2","P1","F","cat_themes.krn",0,1,"+M3",1,"5 2 7"
"1709",2179,"4D","V7/V","8b",3.5,0.5,"4+","+M3","F","cat_themes.krn",1,0,"+m2",1,"2 6 4+ 1 7+"
"1710",2180,"2.D","V","4.cc;",1,1.5,"5","+m2","F","cat_themes.krn",0,0,"A1",1,"5 2 7"
"1711",2181,"2.D","V","(8cc#'",2.5,0.5,"5+","A1","F","cat_themes.krn",0,0,"+m2",0,"5 2 7"
"1712",2182,"2.D","V","8dd'L",3,0.5,"6","+m2","F","cat_themes.krn",0,0,"-M2",0,"5 2 7"
"1713",2183,"2.D","V","8cc'J)",3.5,0.5,"5","-M2","F","cat_themes.krn",0,0,"-M2",1,"5 2 7"
"1714",2184,"2.D","V7","(8b-'L",1,0.5,"4","-M2","F","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1715",2185,"2.D","V7","8a'J",1.5,0.5,"3","-m2","F","cat_themes.krn",0,0,"-M2",0,"5 2 7 4 3+"
"1716",2186,"2.D","V7","8g'L",2,0.5,"2","-M2","F","cat_themes.krn",0,0,"+m3",1,"5 2 7 4 3+"
"1717",2187,"2.D","V7","8b-'J",2.5,0.5,"4","+m3","F","cat_themes.krn",0,0,"-m2",1,"5 2 7 4 3+"
"1718",2188,"2.D","V7","8a'L",3,0.5,"3","-m2","F","cat_themes.krn",0,0,"-M2",0,"5 2 7 4 3+"
"1719",2189,"2.D","V7","8g'J)",3.5,0.5,"2","-M2","F","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1720",2190,"2.T","I","8e",1,0.5,"7","-m3","F","cat_themes.krn",0,0,"+m2",0,"1 5 3"
"1721",2191,"2.T","I","8f",1.5,0.5,"1","+m2","F","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1722",2192,"2.T","I","4f",2,2,"1","P1","F","cat_themes.krn",0,1,"[g]",1,"1 5 3"
"1723",2194,"2T","I","4g",1,1,"1","[g]","G","cat_themes.krn",1,0,"P1",1,"1 5 3"
"1724",2195,"2T","I","4g",2,1,"1","P1","G","cat_themes.krn",0,0,"-m2",1,"1 5 3"
"1725",2196,"2T","V","4f#",3,1,"7","-m2","G","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1726",2197,"2T","V","8f#L",4,0.5,"7","P1","G","cat_themes.krn",0,0,"+m2",1,"5 2 7"
"1727",2198,"2T","V","8gJ",4.5,0.5,"1","+m2","G","cat_themes.krn",0,0,"-m3",0,"5 2 7"
"1728",2199,"2T","vi","4e",1,1,"6","-m3","G","cat_themes.krn",0,0,"P1",1,"6 3 1 7+"
"1729",2200,"2T","vi","8eL",2,0.5,"6","P1","G","cat_themes.krn",0,0,"+m3",1,"6 3 1 7+"
"1730",2201,"2T","vi","8gJ",2.5,0.5,"1","+m3","G","cat_themes.krn",0,0,"-P4",1,"6 3 1 7+"
"1731",2202,"2T","V","2d",3,2,"5","-P4","G","cat_themes.krn",0,0,"+P4",1,"5 2 7"
"1732",2203,"4P","IV","4g",1,1,"1","+P4","G","cat_themes.krn",0,0,"+M2",1,"4 1 6"
"1733",2204,"4P","viio","4a",2,1,"2","+M2","G","cat_themes.krn",0,0,"-P5",1,"7 2 4 1++ 3+"
"1734",2205,"2P","I","4d",3,1,"5","-P5","G","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1735",2209,"4D","C","4d",1,1,"5","P1","G","cat_themes.krn",1,0,"+M3",1,"5 1 3 7+"
"1736",2210,"4D","V7","4f#",2,1,"7","+M3","G","cat_themes.krn",0,1,"[e]",1,"5 2 7 4 3+"
"1737",2213,"2P","V7/ii","[4e",1,1,"6","[e]","G","cat_themes.krn",1,0,"P1",1,"6 3 1+ 5 4++"
"1738",2214,"2P","V7/ii","8.eL]",1,0.75,"6","P1","G","cat_themes.krn",0,0,"P1",1,"6 3 1+ 5 4++"
"1739",2215,"2P","V7/ii","16eJk",2.75,0.25,"6","P1","G","cat_themes.krn",0,0,"-M3",1,"6 3 1+ 5 4++"
"1740",2216,"2P","i/ii","4c",3,1,"4","-M3","G","cat_themes.krn",0,0,"+M3",1,"2 6 4 3+"
"1741",2217,"2P","i/ii","(8.eL]",3,0.75,"6","+M3","G","cat_themes.krn",0,0,"+P4",1,"2 6 4 3+"
"1742",2218,"2P","i/ii","32aLL",4.75,0.125,"2","+P4","G","cat_themes.krn",0,0,"+m3",1,"2 6 4 3+"
"1743",2219,"2P","i/ii","32ccJJJ)",4.875,0.125,"4","+m3","G","cat_themes.krn",0,0,"-m2",1,"2 6 4 3+"
"1744",2220,"2P","V/ii","4b",1,1,"3","-m2","G","cat_themes.krn",0,0,"-m3",1,"6 3 1+"
"1745",2221,"2P","V/ii","4g#",2,1,"1+","-m3","G","cat_themes.krn",0,0,"+m2",1,"6 3 1+"
"1746",2222,"2P","ii","4a",3,1,"2","+m2","G","cat_themes.krn",0,1,"-P5",1,"2 6 4 3+"
"1747",2224,"2D","V7","[4d",1,1,"5","-P5","G","cat_themes.krn",1,0,"P1",1,"5 2 7 4 3+"
"1748",2225,"2D","V7","8.dL]",1,0.75,"5","P1","G","cat_themes.krn",0,0,"P1",1,"5 2 7 4 3+"
"1749",2226,"2D","V7","16dJk",2.75,0.25,"5","P1","G","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1750",2227,"2D","C","4B",3,1,"3","-m3","G","cat_themes.krn",0,0,"+m3",1,"5 1 3 7+"
"1751",2228,"2D","C","(8.dL]",3,0.75,"5","+m3","G","cat_themes.krn",0,0,"+P4",1,"5 1 3 7+"
"1752",2229,"2D","C","32gLL",4.75,0.125,"1","+P4","G","cat_themes.krn",0,0,"+M3",1,"5 1 3 7+"
"1753",2230,"2D","C","32bJJJ)",4.875,0.125,"3","+M3","G","cat_themes.krn",0,0,"-M2",1,"5 1 3 7+"
"1754",2231,"2D","V","4a",1,1,"2","-M2","G","cat_themes.krn",0,0,"-m3",1,"5 2 7"
"1755",2232,"2D","V","4f#",2,1,"7","-m3","G","cat_themes.krn",0,0,"+m2",1,"5 2 7"
"1756",2233,"2T","I","4g",3,1,"1","+m2","G","cat_themes.krn",0,1,"[gg]",1,"1 5 3"
"1757",2235,"2T","I","4gg",1,1,"1","[gg]","G","cat_themes.krn",1,0,"P1",1,"1 5 3"
"1758",2236,"2T","I","4gg",2,1,"1","P1","G","cat_themes.krn",0,0,"-m2",1,"1 5 3"
"1759",2237,"2T","V","4ff#",3,1,"7","-m2","G","cat_themes.krn",0,0,"P1",1,"5 2 7"
"1760",2238,"2T","V","8ff#",4,0.5,"7","P1","G","cat_themes.krn",0,0,"+m2",1,"5 2 7"
"1761",2239,"2T","V","8gg",4.5,0.5,"1","+m2","G","cat_themes.krn",0,0,"-m3",0,"5 2 7"
"1762",2240,"2T","vi","4ee",1,1,"6","-m3","G","cat_themes.krn",0,0,"P1",1,"6 3 1 7+"
"1763",2241,"2T","vi","8ee",2,0.5,"6","P1","G","cat_themes.krn",0,0,"+m3",1,"6 3 1 7+"
"1764",2242,"2T","vi","8gg",2.5,0.5,"1","+m3","G","cat_themes.krn",0,0,"-P4",1,"6 3 1 7+"
"1765",2243,"2T","V","2dd",3,2,"5","-P4","G","cat_themes.krn",0,0,"+P4",1,"5 2 7"
"1766",2244,"4D","viio","4gg",1,1,"1","+P4","G","cat_themes.krn",0,0,"+M2",0,"7 2 4 1++ 3+"
"1767",2245,"4D","viio","4aa",2,1,"2","+M2","G","cat_themes.krn",0,0,"-P5",1,"7 2 4 1++ 3+"
"1768",2246,"2D","I","4dd",3,1,"5","-P5","G","cat_themes.krn",0,0,"P1",1,"1 5 3"
"1769",2250,"4D","C","4dd",1,1,"5","P1","G","cat_themes.krn",1,0,"+M3",1,"5 1 3 7+"
"1770",2251,"4D","V7","4ff#",2,1,"7","+M3","G","cat_themes.krn",0,1,"[dd]",1,"5 2 7 4 3+"
"1771",2254,"8T","I","(8dd",2.5,0.5,"5","[dd]","G","cat_themes.krn",1,0,"+P4",1,"1 5 3"
"1772",2255,"4T","I","8ggL",1,0.5,"1","+P4","G","cat_themes.krn",0,0,"+M3",1,"1 5 3"
"1773",2256,"4T","I","8bbJ",1.5,0.5,"3","+M3","G","cat_themes.krn",0,0,"-M2",1,"1 5 3"
"1774",2257,"4T","V7","8aaL",2,0.5,"2","-M2","G","cat_themes.krn",0,0,"-m3",1,"5 2 7 4 3+"
"1775",2258,"4T","V7","8ff#J",2.5,0.5,"7","-m3","G","cat_themes.krn",0,0,"+m6",1,"5 2 7 4 3+"
"1776",2259,"2T","I","4.ddd)",1,1.5,"5","+m6","G","cat_themes.krn",0,0,"-m3",1,"1 5 3"
"1777",2262,"2T","I","(16.bbLL",2.5,0.375,"3","-m3","G","cat_themes.krn",0,0,"-M3",1,"1 5 3"
"1778",2263,"2T","I","32ggJJk)",2.875,0.125,"1","-M3","G","cat_themes.krn",0,0,"+M2",1,"1 5 3"
"1779",2264,"4D","C/V","8aaL",1,0.5,"2","+M2","G","cat_themes.krn",0,0,"-m3",1,"2 5 7 4++"
"1780",2265,"4D","C/V","(16.ff#L",1.5,0.375,"7","-m3","G","cat_themes.krn",0,0,"-M3",1,"2 5 7 4++"
"1781",2266,"4D","C/V","32ddJJk)",1.875,0.125,"5","-M3","G","cat_themes.krn",0,0,"+M2",1,"2 5 7 4++"
"1782",2267,"4D","V7/V","8eeL",2,0.5,"6","+M2","G","cat_themes.krn",0,0,"P1",1,"2 6 4+ 1 7+"
"1783",2268,"4D","V7/V","(16.eeL",2.5,0.375,"6","P1","G","cat_themes.krn",0,0,"+M2",1,"2 6 4+ 1 7+"
"1784",2269,"4D","V7/V","32ff#JJk)",2.875,0.125,"7","+M2","G","cat_themes.krn",0,0,"-M3",0,"2 6 4+ 1 7+"
"1785",2270,"4.D","V","4.dd",1,1.5,"5","-M3","G","cat_themes.krn",0,0,"[dd]",1,"5 2 7"
"1786",2272,"8T","I","(16.ddLL",2.5,0.375,"5","[dd]","G","cat_themes.krn",0,0,"+M2",1,"1 5 3"
